ID,Name,Watched,Rating
279,101-kaime no Approach Shot,no,0
280,101st Approach Shot ,no,0
281,102 Dalmatians ,no,0
282,102 Dalmatians - Puppies to the Rescue ,no,0
283,102 Dalmatians: Puppies to the Rescue ,no,0
284,10-40 Silent Run ,no,0
285,1080: Avalanche ,no,0
286,1080° Avalanche,no,0
287,1080° Snowboarding,no,0
288,1080� Snowboarding ,no,0
289,10-Pin Bowling,no,0
290,10-Pin Bowling ,no,0
291,10six ,no,0
292,10six Online,no,0
293,10th Frame,no,0
294,10th Frame ,no,0
295,10-Yard Fight,no,0
296,10-Yard Fight ,no,0
297,11 Eleven SHOT! ,no,0
298,11 Eyes: CrossOver ,no,0
299,1112: Episode 01 ,no,0
300,112 Reddings Helikopter,no,0
301,112th Open Golf ,no,0
302,118 118 Nummerjakten,no,0
303,1193 A.D. ,no,0
304,1193 Anno Domini: Merchants and Crusader,no,0
305,11-a-Side Soccer ,no,0
306,11eyes -Tsumi to Batsu to Aganai no Shojo- ,no,0
307,11Go! ,no,0
308,11-Puzzle ,no,0
309,12 Hot Games: Furi Furi Party ,no,0
310,12 Lost Souls ,no,0
311,12 O'Clock High: Bombing the Reich,no,0
312,12 O'Clock High: Bombing the Reich ,no,0
313,12 swap ,no,0
314,12 Volt ,no,0
315,12.31.12 HERO Prologue ,no,0
316,120-en no Haru: 120 Yen Stories ,no,0
317,1213 Episode 2 ,no,0
318,1213 Episode 3 ,no,0
319,1213 EPISODE ONE ,no,0
320,1213 EPISODE THREE ,no,0
321,1213 EPISODE TWO ,no,0
322,1213 Special Edition ,no,0
323,1213: Episode 1,no,0
324,1213: Episode 2,no,0
325,1213: Episode 3,no,0
326,1213: Special Edition,no,0
327,1-2-3 Bumblebee,no,0
328,123 Free Memory Card Games,no,0
329,123 Free Puzzle,no,0
330,123 Free Solitaire ,no,0
331,123 Free Solitaire For Children,no,0
332,123-Talk,no,0
333,123-Talk ,no,0
334,1250+ Games,no,0
335,1250+ Games ,no,0
336,128 Klondike ,no,0
337,128 Sleeve ,no,0
338,128-LOTTO ,no,0
339,1-2Finish! ,no,0
340,1-2Finish! Remaster ,no,0
341,12RIVEN: the ?climinal of integral ,no,0
342,12Riven: The Psi-Climinal of Integral ,no,0
343,12th Century BlackJack,no,0
344,13 Ghosts,no,0
345,1337 Ship Deathmatch,no,0
346,1497: Five Years After ,no,0
347,15 Beaut Aussie Games: Volume 4,no,0
348,15 Days,no,0
349,15 Giant Games Vol.1,no,0
350,15 Move Hole Puzzle,no,0
351,15 Puzzle,no,0
352,15 Puzzle ,no,0
353,15 Puzzle/2 ,no,0
354,15 Puzzles ,no,0
355,15 x 15,no,0
356,1500 DS Spirits Vol. 1: Mahjong ,no,0
357,1500 DS Spirits Vol. 2: Shougi ,no,0
358,1500 DS Spirits Vol. 3: Block Kuzushi ,no,0
359,1500 DS Spirits Vol. 4: Reversi ,no,0
360,1500 DS Spirits Vol. 5: Hanafuda ,no,0
361,1500DS Spirits Vol. 10: Igo ,no,0
362,1500DS Spirits Vol. 6: Trump ,no,0
363,1500DS Spirits Vol. 7: Chess ,no,0
364,1500DS Spirits Vol. 8: Darts ,no,0
365,1500DS Spirits Vol. 9: 2 Nin-uchi Mahjong ,no,0
366,1503 A.D.: The New World,no,0
367,1503 A.D.: Treasures,no,0
368,1552 Tenka Dairan ,no,0
369,1552 Tenka Tairan,no,0
370,15-in-1 MaxiVision ,no,0
371,16 Bit Hit Machine,no,0
372,16 Bit Runner ,no,0
373,16 Mahjong ,no,0
374,16 Tiles Mahjong ,no,0
375,1602 A.D.,no,0
376,16k City Defender ,no,0
377,16t,no,0
378,16t ,no,0
379,17 & 4 ,no,0
380,17 + 4 ,no,0
381,17.11.1989,no,0
382,17+4 ,no,0
383,17+4 - Black Jack ,no,0
384,1701 A.D.,no,0
385,1701 A.D. ,no,0
386,1701 A.D.: Gold Edition,no,0
387,18 Holes Pro Golf ,no,0
388,18 Wheeler ,no,0
389,18 Wheeler: American Pro Trucker ,no,0
390,18 Wheels of Steel: Across America,no,0
391,18 Wheels of Steel: American Long Haul,no,0
392,18 Wheels of Steel: Convoy,no,0
393,18 Wheels of Steel: Extreme Trucker,no,0
394,18 Wheels of Steel: Extreme Trucker 2,no,0
395,18 Wheels of Steel: Gold Edition,no,0
396,18 Wheels of Steel: Haulin',no,0
397,18 Wheels of Steel: Pedal to the Metal,no,0
398,180! ,no,0
399,1830: Railroads & Robber Barons,no,0
400,1849 Gold Rush,no,0
401,1863 Chancellorsville ,no,0
402,1869 - History Experience Part I ,no,0
403,187 Ride or Die ,no,0
404,187: Ride or Die,no,0
405,1893: A World's Fair Mystery,no,0
406,1893: A World's Fair Mystery ,no,0
407,18th Airborne ,no,0
408,19 Part 1 - Boot Camp ,no,0
409,19 Part 1: Boot Camp,no,0
410,19: Neunzehn,no,0
411,19: Neunzehn ,no,0
412,19:03 Agano Hatsu Yakou Ressha ,no,0
413,1906: An Arctic Odyssey ,no,0
414,1912: Titanic Mystery,no,0
415,1914: Shells of Fury,no,0
416,1914: The Great War,no,0
417,1914: The Great War ,no,0
418,1916: Der unbekannte Krieg,no,0
419,19-2: Opération Antigang,no,0
420,1920 Series ,no,0
421,193 sovereign countries in 15 minutes,no,0
422,1931: Scheherazade at the Library of Pergamum,no,0
423,1939-1945: Krieg an allen Fronten,no,0
424,1941 Counter Attack ,no,0
425,1941 DX Dual Players ,no,0
426,1941 Strategy ,no,0
427,1941: Counter Attack,no,0
428,1941: Counter-Attack ,no,0
429,1941: Frozen Front,no,0
430,1942 • Batty,no,0
431,1942 Mission ,no,0
432,1942: First Strike ,no,0
433,1942: Joint Strike,no,0
434,1942: Joint Strike ,no,0
435,1942: The Pacific Air War,no,0
436,1942: The Pacific Air War ,no,0
437,1942: The Pacific Air War Gold,no,0
438,1942: The Pacific Air War Scenario,no,0
439,1943 Kai,no,0
440,1943 Kai ,no,0
441,1943 Kai: Midway Kaisen ,no,0
442,1943: One Year After ,no,0
443,1943: The Battle of Midway,no,0
444,1943: The Battle of Midway ,no,0
445,1944: The Loop Master,no,0
446,1944: The Loop Master ,no,0
447,1945 AirWar,no,0
448,1945 I & II: The Arcade Games,no,0
449,1945 I&II: The Arcade Games ,no,0
450,1953 - KGB Unleashed ,no,0
451,1953: KGB Unleashed,no,0
452,1954: Alcatraz,no,0
453,1955 - The Secret Mission,no,0
454,1984: A Game of Government Management ,no,0
455,1985: The Day After,no,0
456,1985: The Day After ,no,0
457,198X-nen ,no,0
458,1990 - 92er Edition ,no,0
459,1990 Ford Simulator II ,no,0
460,1990: Die 1993'er Edition,no,0
461,1991 Du Ma Racing,no,0
462,1991 Du Ma Racing ,no,0
463,1993tris,no,0
464,1994 Christmas Leftovers ,no,0
465,1994 Ten Years After ,no,0
466,1994: Ten Years After ,no,0
467,1994Pool+,no,0
468,1995Card+,no,0
469,1998 Amerika,no,0
470,1999: Hore,no,0
471,19hz ,no,0
472,19th Hole ,no,0
473,19XX: The War Against Destiny,no,0
474,19XX: The War Against Destiny ,no,0
475,1½ Ritter: Auf der Suche nach der hinreißenden Herzelinde,no,0
476,1-bit Ninja ,no,0
477,1C Complete Collection,no,0
478,1Check,no,0
479,1-i,no,0
480,1K Games Pack,no,0
481,1K Think ,no,0
482,1K ZX Chess,no,0
483,1Key Minigolf,no,0
484,1Key Rocket Launcher,no,0
485,1k-mini-bdash,no,0
486,1-Nichi-10-Pun de E ga Jouzu ni Kakeru DS ,no,0
487,1NSANE,no,0
488,1Quest ,no,0
489,1st Division Manager,no,0
490,1st Division Manager ,no,0
491,1st Person Pinball,no,0
492,1st Teen Story: Lollipop Love ,no,0
493,1up Your Ass ,no,0
494,2 Cards ,no,0
495,2 Disney Games: Disney's Lilo & Stitch 2 + Disney's Peter Pan: Return to Never Land,no,0
496,2 Fast 4 Gnomz ,no,0
497,2 for 1: Riddle of the Sphinx & Riddle of the Sphinx II,no,0
498,2 for 1: The Messenger & Traitors Gate,no,0
499,2 for 1: The Mystery of the Nautilus / The New Adventures of the Time Machine,no,0
500,2 For You Game Pack: Super Aneurysm! / Pop Pop Pop!,no,0
501,2 Games In 1: Cartoon Network Block Party & Cartoon Network Speedway,no,0
502,2 Games in 1: Columns Crown + ChuChu Rocket!,no,0
503,2 Games in 1: Disney Princess + Disney's The Lion King 1 ½,no,0
504,2 Games in 1: GT 3 Advance: Pro Concept Racing + Moto GP: Ultimate Racing Technology,no,0
505,2 Games in 1: Power Rangers: Time Force / Power Rangers: Ninja Storm,no,0
506,2 Games in 1: SpongeBob SquarePants - Battle for Bikini Bottom + SpongeBob SquarePants - Supersponge,no,0
507,2 Games: Bangkok Knights / The Last Ninja,no,0
508,2 Good 2 Be True: Volume 1,no,0
509,2 Hot 2 Handle,no,0
510,2 Hot 2 Handle ,no,0
511,2 in 1 - Marble Madness & Klax ,no,0
512,2 in 1 - Spy Hunter & Super Sprint ,no,0
513,2 in 1 Game Pack: Spider-Man: Mysterio's Menace / X2: Wolverine's Revenge,no,0
514,2 in 1: Cross High & Block Buster,no,0
515,2 in 1: DreamWorks' Shark Tale + Shrek 2,no,0
516,2 in 1: Hash Block & Eagle Plan,no,0
517,2 in 1: V-Rally 3 + Stuntman,no,0
518,2 in1 Pack - Jack Nicklaus 5 + Daley Thompson's Decathlon,no,0
519,2 jeux en 1: Titeuf: Ze Gag Machine / Titeuf: Méga compet',no,0
520,2 Minute Drill ,no,0
521,2 on One: BMX Trials + 1985,no,0
522,2 on One: Spellbound + Finders Keepers,no,0
523,2 on One: Street Surfer + Hollywood or Bust,no,0
524,2 Paddle Breaker ,no,0
525,2 Pak Special: Alien Force & Hoppy,no,0
526,2 Pak Special: Cavern Blaster & City War,no,0
527,2 Pak Special: Space Voyage & Fire Alert,no,0
528,2 Pics 1 Answer,no,0
529,2 Pints ??of Zinglon's Ale ,no,0
530,2 Player Chess ,no,0
531,2 Player Soccer Squad,no,0
532,2 Player Soccer Squad ,no,0
533,2 Player Super League ,no,0
534,2 Shot Diary,no,0
535,2 Shot Diary 2: Memory 1/4,no,0
536,2 Shot Diary 2: Memory 2/4,no,0
537,2 Shot Diary 2: Memory 3/4,no,0
538,2 Shot Diary 2: Memory 4/4,no,0
539,2 Tasty,no,0
540,2:22AM ,no,0
541,20 Chart Busters,no,0
542,20 em 1,no,0
543,20 Giant Games,no,0
544,20 Mega Games,no,0
545,20 Millions de Dollars ,no,0
546,20 Pferdespiele,no,0
547,20 Seiki Striker Retsuden ,no,0
548,20 Squares,no,0
549,20 Tons ,no,0
550,20 Year Reunion Ms. Pac-Man/Galaga Class of 1981,no,0
551,20000 Avant J.C. ,no,0
552,2001 Alien Combat,no,0
553,2002 FIFA World Cup,no,0
554,2002 FIFA World Cup ,no,0
555,2002 Rendezvous And Docking Simulator ,no,0
556,2003 A Space Oddity ,no,0
557,2003-Toshi Kaimaku: Ganbare Kyuukaiou ,no,0
558,2004 Long Jump,no,0
559,2004 Real Soccer,no,0
560,2004: Space Becherovka,no,0
561,2005 MiniGame MultiCart,no,0
562,2005 Real Soccer,no,0
563,2005 Traffic,no,0
564,2006 FIFA World Cup ,no,0
565,2006 Real Soccer,no,0
566,2008 Racing Car ,no,0
567,2010 FIFA World Cup ,no,0
568,2010 FIFA World Cup South Africa,no,0
569,2010 FIFA World Cup South Africa ,no,0
570,2010 The Ultimate Text Adventure ,no,0
571,2010: The Graphic Action Game,no,0
572,2010: The Text Adventure Game,no,0
573,2012 Apocalipsis ,no,0
574,2014 FIFA World Cup Brazil,no,0
575,2014 FIFA World Cup Brazil ,no,0
576,2020 Special Ops,no,0
577,2020 Super Baseball ,no,0
578,2025: Battle for Fatherland,no,0
579,2025: Battle for Fatherland ,no,0
580,2029 Online ,no,0
581,2048: Boobs Edition,no,0
582,2060 Cyber Racer,no,0
583,2069 AD ,no,0
584,2088: The Cryllan Mission ,no,0
585,20-em-1 ,no,0
586,20-in-1 ,no,0
587,20Q ,no,0
588,20Q: Mind Reader ,no,0
589,20th Century Faro ,no,0
590,20th Century Frog ,no,0
591,21 Blackjack ,no,0
592,21 Card Games ,no,0
593,21 Days ,no,0
594,21 Emon Mezasehoteru O ,no,0
595,21 Gewinnt,no,0
596,21 Pro Blackjack ,no,0
597,21: Blackjack,no,0
598,21: Blackjack ,no,0
599,21: Two One,no,0
600,21: TwoOne ,no,0
601,2112 - A Field Trip,no,0
602,2112 AD ,no,0
603,2112AD,no,0
604,2176 Supernova Storm,no,0
605,21-en,no,0
606,21-in-1 ,no,0
607,221 B Baker St.,no,0
608,221B Baker Street ,no,0
609,2299 : THE GAME ,no,0
610,22-in-1 ,no,0
611,24 Tested Ready-To-Run Game Programs in BASIC,no,0
612,24/7 Solitaire ,no,0
613,24: Special Ops ,no,0
614,24: The Game,no,0
615,24: The Game ,no,0
616,2400 A.D.,no,0
617,2400 A.D. ,no,0
618,24-in-1 ,no,0
619,25 Jahre Mondlandung: Die Apollo-Missionen,no,0
620,25 Route Kaarten ,no,0
621,25 to Life,no,0
622,25 to Life ,no,0
623,2500 A.D. ,no,0
624,26 and 36 ,no,0
625,2601 Teikokukidoubutai no Koubou ,no,0
626,280 Zzzap / Dodgem ,no,0
627,2999 Game Kids ,no,0
628,2Bit ,no,0
629,2D Brick Breaker Revolution ,no,0
630,2D Maze ,no,0
631,2D Star Dodge ,no,0
632,2DO Arukotowa Sandoahru ,no,0
633,2Fast 2Furious,no,0
634,2H4U : Too Hard For You ,no,0
635,2-in-1 Geminim/Siamond ,no,0
636,2in1 Pack: Battle Arena Toshinden - Fatal Fury 3,no,0
637,2in1 Pack: Bundesliga Manager Gold - Eishockey Manager,no,0
638,2in1 Pack: Dragon's Lair - Space Ace,no,0
639,2in1 Pack: Dream Team 98 - ranSoccer,no,0
640,2in1 Pack: Hanse: Die Expedition - Der Patrizier,no,0
641,2in1 Pack: Jack Nicklaus 4 - Tennis Manager,no,0
642,2in1 Pack: St. Thomas - Elisabeth I.,no,0
643,2in1: Zirkus Tycoon + Airline Tycoon Deluxe,no,0
644,2K Essentials Collection: BioShock / Borderlands / XCOM: Enemy Unknown,no,0
645,2K Games Pack,no,0
646,2K Huge Game Pack,no,0
647,2K Power Pack: The Darkness II / BioShock 2 / Mafia II,no,0
648,2K-Fighter,no,0
649,2nd Space ,no,0
650,2nd Super Robot Wars Z Hakai Volume ,no,0
651,2nd Super Robot Wars Z Saisei Volume ,no,0
652,2nd Teen Story: X-mas ,no,0
653,2onOne: L.A. Swat + Panther,no,0
654,2Pong ,no,0
655,2sWitches ,no,0
656,2Tax Gold ,no,0
657,2-Up: Jewel Raiders / Distance Demons,no,0
658,2-Up: Macman / Keyboard Kaos .2.,no,0
659,2-Up: Prospector / America's Cup,no,0
660,2x0ng ,no,0
661,2x2,no,0
662,2x2 ,no,0
663,2XL ATV Offroad ,no,0
664,2XL Fleet Defense ,no,0
665,2XL Supercross ,no,0
666,2XRally ,no,0
667,2Xtreme,no,0
668,2Xtreme ,no,0
669,3 As ,no,0
670,3 Card Brag ,no,0
671,3 Card High Low Poker,no,0
672,3 Cards to Dead Time,no,0
673,3 Cards to Midnight,no,0
674,3 Count Bout,no,0
675,3 D OXO,no,0
676,3 Days Marriage Nail ,no,0
677,3 Days: Zoo Mystery,no,0
678,3 Deep Space,no,0
679,3 Dimensional Tic-Tac-Toe ,no,0
680,3 Foot Ninja,no,0
681,3 for 1 Value Pack: Volume #1,no,0
682,3 for 1 Value Pack: Volume #2,no,0
683,3 for 1 Value Pack: Volume #3,no,0
684,3 for 1 Value Pack: Volume #4,no,0
685,3 for 1 Value Pack: Volume #5,no,0
686,3 for 1 Value Pack: Volume #6,no,0
687,3 Free Games,no,0
688,3 Grandes Aventures Historiques,no,0
689,3 in 1 - Asteroids,no,0
690,3 in 1 - Darts & Shuffle and Skiball ,no,0
691,3 in 1 - Super Breakout,no,0
692,3 in 1 College & Pro Football ,no,0
693,3 in 1: Game Compilation,no,0
694,3 In Three,no,0
695,3 in Three ,no,0
696,3 Konami Coin-Op Hits,no,0
697,3 Mega Games: Simulations,no,0
698,3 Ninjas Kick Back,no,0
699,3 Ninjas Kick Back ,no,0
700,3 Oeufs ,no,0
701,3 of a Perfect Pair ,no,0
702,3 on 3 Dunk Madness ,no,0
703,3 on 3 NHL Arcade,no,0
704,3 on 3 NHL Arcade ,no,0
705,3 Pack,no,0
706,3 Point Basketball,no,0
707,3 Point Contest ,no,0
708,3 Skulls of the Toltecs,no,0
709,3 Skulls of the Toltecs ,no,0
710,3 Square ,no,0
711,3 Stars of Destiny,no,0
712,3 Stars of Destiny ,no,0
713,3 tsuno negai ,no,0
714,3 x 3 ,no,0
715,3*3 Puzzle ,no,0
716,30 Classic Titles: Grandslam Collection,no,0
717,30 Games,no,0
718,300 Arcade Games,no,0
719,300: March to Glory,no,0
720,300: March to Glory ,no,0
721,3001 - O'Connors Fight ,no,0
722,3001: O'Connors Fight,no,0
723,303 Pets ,no,0
724,3030 Deathwar,no,0
725,30-in-1 MaxiVision ,no,0
726,30th Anniversary of PAC-MAN,no,0
727,31 - Iwayuru Hitotsu no Chou Lovely na Bouken Katsugeki ,no,0
728,31 for Windows,no,0
729,31 for Windows95 ,no,0
730,31: Iwayuru Hitotsu no Chō Lovely na Bōken Katsugeki,no,0
731,3105 A.D.,no,0
732,31BR ,no,0
733,32 in 1 ,no,0
734,32 in 1 Game Cartridge,no,0
735,3-2-1 Rattle Battle ,no,0
736,34 MORE Tested,no,0
737,3450 Algo ,no,0
738,35MM ,no,0
739,360 Lines,no,0
740,365 Puzzle Club,no,0
741,365 Puzzle Club ,no,0
742,365 Solitaire Club,no,0
743,365 Solitaire Club ,no,0
744,38 Man Kilo no Kokuu ,no,0
745,38000 Kilo no Kokū,no,0
746,39 Days to Mars ,no,0
747,3B Bumper Bot's Box ,no,0
748,3D - Chateau ,no,0
749,3D 3D!,no,0
750,3-D 64 Man ,no,0
751,3D Alien Invasion,no,0
752,3-D Animated Adventure Games Starter Pack,no,0
753,3D Ant Attack ,no,0
754,3D Armada,no,0
755,3-D Asteroid Fire ,no,0
756,3D Asteroids ,no,0
757,3-D Asteroids ,no,0
758,3D Atlas ,no,0
759,3D Ball Blaster,no,0
760,3D Baseball,no,0
761,3D Baseball ,no,0
762,3D Bat Attack,no,0
763,3D Bat Attack ,no,0
764,3D Battle Tank,no,0
765,3D Battle Zone ,no,0
766,3D Beee,no,0
767,3D Belote ,no,0
768,3D Block ,no,0
769,3D Block Breaker ,no,0
770,3D Block Out ,no,0
771,3-D Body Adventure,no,0
772,3-D Body Adventure ,no,0
773,3D Bomb Alley ,no,0
774,3D Bomber,no,0
775,3D Bomberman Atomic,no,0
776,3D Bowling ,no,0
777,3-D Bowling ,no,0
778,3D Boxing,no,0
779,3D Boxing ,no,0
780,3-D Breakout,no,0
781,3D Breakout ,no,0
782,3-D Breakout ,no,0
783,3D Brick Bash ,no,0
784,3D Brick Breaker Revolution ,no,0
785,3D Brick Breaker Revolution 2 ,no,0
786,3D Brick Busters,no,0
787,3-D Brickaway,no,0
788,3D Bridge Engineer ,no,0
